Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
8267,raY3bvVHMZMg4rmSJFJgUwYYXeJTpvkoHv,,300357,,0.0,300357
8268,r3LyKfMJvihaWgLi1khj3ytiBfwkvwQ3ac,,300349,,0.0,300349
8269,r47htD4inRfuZQJGfGbzmPPQTHMNHWQcng,,300342,,0.0,300342
8270,rEFZoZW9Cu66okxsN2ADtPxLn55KnSGhvC,,300339,,0.0,300339
8271,rfUzR1aZ7WTqtyVtxuF8iDfCA7ud6nbvth,,300307,,0.0,300307
8272,rDKQgyA4wUvEUyMeJcjgyyp49cRWNqzcEP,,300301,,0.0,300301
8273,ryYpMig8mfBZUSfv5eWNX28EAAC2MBzB1,,300295,,0.0,300295
8274,rPmnyhNEcABKnpapcNfNW3XMM8Zuo4Uzv5,,300286,,0.0,300286
8275,rECe8ZdsgyeMK3N3m8YVZ22HnmZE5ttKRA,,300281,,0.0,300281
8276,rNrkVwbEFRdAsQtwUPFL2CGGq3e8zZ8bQn,,300276,,0.0,300276
8277,rDrZxwD7A59gZdSE65GdpZTnieNHEyAuYw,,300272,,0.0,300272
8278,r9kpVwyDgaFzJfcEYF7mZMNDZAzkYbjFYA,,300258,,0.0,300258
8279,rD23t1Zrh9itvtSoc4qoxumNGXU1bTUdNt,,300254,,0.0,300254
8280,rNXtWWZbarMbFct3PbaferhThut2BAQKWj,,300249,,0.0,300249
8281,rDcxBqt6CseN8bMut3NxNNb8KjCkmbkCfm,,300246,,0.0,300246
8282,rHeTJx9Fy8FaTeVUfshk27JgwzwzdDkgg8,,300244,,0.0,300244
8283,rUYkJpTQTAVRgSyoDQWeCLWXK9UJ7q9Gwj,,300229,,0.0,300229
8284,r9NpMdweS3vYssKfT48sJ33PMuBhvxwfuU,,300229,,0.0,300229
8285,rHjMc9T4bJJiNRiGVq3J28hJkUGZTSuhsB,,300229,,0.0,300229
8286,rwR1MeRs9XLdyNPTdHCPn2p1vkciurPKfE,,300229,,0.0,300229
8287,rpHuLwt4a75qKFtReKcW3oHwLXim2xaJ5f,,300227,,0.0,300227
8288,r3zd7mF9xzvhF9pzerhnAnVbK673p3akqK,,300223,,0.0,300223
8289,rMVB3CYiYxiPsHpYxRY4T8PpQrMGGxe88h,,300222,,0.0,300222
8290,rphh5P5wnhvRCvVoTLkBFtFA43tQWggeFU,,300207,,0.0,300207
8291,r9YB6Etdk23F3C2M9ahsyuEVqfyb8tQMFg,,300202,,0.0,300202
8292,rUmpnxsRECLzr6rJ7CM355v4b8SKnkHR9o,,300196,,0.0,300196
8293,rHuayWTUgMdEAjoNA933FrJP2767yd8dQj,,300189,,0.0,300189
8294,rDjvZfHZPqbncSztUMiHN2DTnPpehRXJhv,,300184,,0.0,300184
8295,rLkeHiqpeiA9LVcbdsoDB7WP4jKehwGmZe,,300170,,0.0,300170
8296,r9LBLBGoXszJyH2p3YQfMuJrVqZMBepfW7,,300166,,0.0,300166
8297,rhTpZqip76m62XPvyvb6HRDGc5ASit8wNe,,300166,,0.0,300166
8298,rZxMktxXXxsmMU4MNynrHxx3gaxeZXfbY,,300164,,0.0,300164
8299,rL15Sg7ihspU9gvquoRzahPRF1nq7xYZgW,,300162,,0.0,300162
8300,rG63oCUfc2JKBR2zVj7TCJSzGMumggWcsH,,300156,,0.0,300156
8301,rMQmMxjqAEcDzvRf3VmSbRn3muD64E6Vyr,,300150,,0.0,300150
8302,rLg6GKtLAan56p6mtbRymXV4WqVK2DLAYS,,300149,,0.0,300149
8303,rNuTDET3cA3j8ZCjNkU3EHxqaqh2htgJeP,,300147,,0.0,300147
8304,rnoeTfaNGZsENbDrFHb2QYHHzfZt1B37fC,,300144,,0.0,300144
8305,rwmjdSM5xL23y6KZ2jMV78NTPEAKawa6HQ,,300143,,0.0,300143
8306,r3U4nzKQoiBpPrW3Uazkzo5sbPxBafPU86,,300142,,0.0,300142
8307,rKJkifZik8hxg9dUnDKiBG8qrGw33KNKNf,,300141,,0.0,300141
8308,r4mdAhUt1izeH8xvXBVhuAeHkX75VTyV4E,,300141,,0.0,300141
8309,rBNsGThapc36SBuqPNtg9v4EpztJuLmH54,,300141,,0.0,300141
8310,r3aPP3yHJo6amGBi6HqCdHsFrQquTCiezU,,300141,,0.0,300141
8311,rN8f6R6GfhcZ6zWSFJQ75N8xZjgEywL7zc,,300136,,0.0,300136
8312,rfLKWoYV7ZK1rmxdG2AFbpQnAERJrEQUY2,,300136,,0.0,300136
8313,rncA6kukCjXwpjEq9XVQdkZjD8QrNLnYXy,,300136,,0.0,300136
8314,rnM8Qi78EbJhDb5Muu5H2iFPDWyd3VMVsn,,300132,,0.0,300132
8315,rwXT1HzogbPiq23gZNVjjFBFASEAjtmYbt,,300112,,0.0,300112
8316,r3ENAvQW1eJjEVhrD85tzrSvf76AoAxCL8,,300111,,0.0,300111
8317,rhKUDNh9hmGdeXK7PzamvDinUhhptzyDz8,,300110,,0.0,300110
8318,rKtco1XfEcPXBQ72fNxyyJCsZx9JzbTB6M,,300109,,0.0,300109
8319,rMEZbB2FoxeLhBZiaT4mBxuYaszJRZs9Af,,300103,,0.0,300103
8320,rMHHeoyCcdnfgCXK6wbjxkvjRRD6Q3duFx,,300101,,0.0,300101
8321,rpq4PTAgtPdRBdthFC7NR8bmJV6WPA3Gsw,,300100,,0.0,300100
8322,rfq3gREk9JFZsZFKYJNwkSUMdDE8KmZ36J,,300100,,0.0,300100
8323,rseVGGEzcuzkBHLUtYYWMEd5PNUDxSSLRj,,300100,,0.0,300100
8324,r4eHaZoaGoYcjhkQdCmn1tMJ9AvdCcTqmD,,300100,,0.0,300100
8325,r9seLJBTYDYuPLZHZyKbTPY9wKkguKifvs,,300100,,0.0,300100
8326,rG5NzhHrP23enP7A8WaXKhFnzVNSx6ggCg,,300099,,0.0,300099
8327,rKXTS15yMnfC6Z6xydQfsdWUi4aMJN6rUz,,300098,,0.0,300098
8328,r4SUSvVpAkraR4uvMKCsjtTXSw2TLf5sku,,300098,,0.0,300098
8329,raJzjapf2arnh5mC3WEWp22Am7hfG9dCVe,,300091,,0.0,300091
8330,r3XBbnqXddCeW7Hb4wRGi87mD1m7gajHqh,,300091,,0.0,300091
8331,rK2yDy7aoTi5wwAtU11txdwCRgdT6nPdbX,,300090,,0.0,300090
8332,rNqE3iPamxNk9KAfLMipaFz8wd4uQFqcUg,,300089,,0.0,300089
8333,rDtk71wBF5j8ms3Nry8RLe2r6hPyF8bFWC,,300089,,0.0,300089
8334,raWLcUkoZ27PUkezkNL8v4eGFbmfTNsoLE,,300088,,0.0,300088
8335,rn2zPHHkfjfvDsgDFTJsKZR9tidjZwVjsg,,300088,,0.0,300088
8336,r32ZUCnZCRh5aoEPVnTXAkqHVxSPZCXPfR,,300077,,0.0,300077
8337,rERMUg9kindjebHfFq2GeWZyb1DrwadwD3,,300073,,0.0,300073
8338,rrnf3SoF6vJmQWtaQtkdBBsfNet9pFmog7,,300072,,0.0,300072
8339,rfohS5KZmFQ6djjzwXc5BcWQkwKoHTrsod,,300070,,0.0,300070
8340,rnAUVqYdQXAvxmoJG5x2cFSFFxFeQucgo7,,300066,,0.0,300066
8341,rPJhBYT6825gGyEogy2kWNxbMJ1Gzczr6W,,300066,,0.0,300066
8342,rsYSW985TDb2VHPmRUcajy4HiMbgqmCXA2,,300064,,0.0,300064
8343,rHiaE73r1CNTTMdjcGiP6XLyv6QB2ZsxLP,,300063,,0.0,300063
8344,rDkHRyXHKwT6eFderyAZwf2zAgrT1RQtAr,,300058,,0.0,300058
8345,rn98kk2dMp2KBF63LAnvyZjJorDUeLX5dd,,300056,,0.0,300056
8346,rGLrBuJwf4VEreAuW2mWyLxiukTzQ6Gg82,,300052,,0.0,300052
8347,rDjdkL75ZybaLcfbGFfLYC6UDEVwTRMsx8,,300051,,0.0,300051
8348,rf8bxK8tMQZrSg4cDwdrJZyXWgDjyQSfR7,,300051,,0.0,300051
8349,rNDqqjUS23peumUqsKoF5RTzSbM2JX9R8Y,,300050,,0.0,300050
8350,rpEqWGRDedbBmbwQKhsxjKgrLn3kiUPkiy,,300050,,0.0,300050
8351,rstRD81douynGiJS1Uh3uDPsMQbestZ1Xr,,300050,,0.0,300050
8352,rEPtvkNdbQxCT87A9mZVW5oTxzUGzagQd7,,300050,,0.0,300050
8353,rndNoxNDVXAmu7H6U3r1jCTby3DnWhzhzU,,300049,,0.0,300049
8354,rJ4MQSqvUoywJo6X1k9GUi2km6DoQH3ToQ,,300049,,0.0,300049
8355,rK9pxUxG8ZabKm5TX93xit13LsHhu84WWy,,300047,,0.0,300047
8356,rfJtnX4o8prdjr8TgeD5k1GvoxKmpphmXM,,300046,,0.0,300046
8357,rBjW5aDFTFjEbXuWXaigtqJs5AV53rTy1z,,300046,,0.0,300046
8358,rw3c1QDnAWAyRUJVikVxdNk74WsmMcC2bN,,300045,,0.0,300045
8359,rPcAWYRfwEFjQ8BVQafSdNL8QrySbJNk1x,,300043,,0.0,300043
8360,rKdmJQHq2HpTQ3zobGPcG93gjDurGXy2xz,,300043,,0.0,300043
8361,rcgJFCZZXhC9uPtVq3U5b8ZpeqG2GEfxJ,,300042,,0.0,300042
8362,rHc66hjTVxBBgfQnywDpxF16VDb78PewR8,,300042,,0.0,300042
8363,rDmPCwuxPwUxnicM6DEUvHzLzMxTNe5j5f,,300042,,0.0,300042
8364,rHbqCUFefyxofkD7GbwCV1yfvvNzoesvgc,,300042,,0.0,300042
8365,rfqSgRkV3Xxt5u2vSMKYDiFHVAkbmPULSh,,300039,,0.0,300039
8366,rUaKtqb5X3t6G1fUcmXuHHipFJCewnzmuH,,300038,,0.0,300038
8367,r39U2TB4xD7ehru4zdM3HaJ4ahFpRDdNXf,,300035,,0.0,300035
8368,rh5xmYuFGCbaGs2H4Zm5TosVYkSTdcHgvN,,300035,,0.0,300035
8369,rL7mLHnyp3ZdiUUrZHuwm5jAnANCKfFTos,,300033,,0.0,300033
8370,rfURpEL9FWws3FGiAd8UfohuL1R6Eoj4qy,,300031,,0.0,300031
8371,rEjkX1mderRbgPMY12QU6ZK4VUqtngaK9z,,300030,,0.0,300030
8372,rwHNzkbgzAjfDF2ee1FCTDRwncBZvacpi,,300030,,0.0,300030
8373,r3UBX2Ua4HNBgVbLf7akGK5xnWzF4iLWNc,,300030,,0.0,300030
8374,rJfReBRE5nMsBG2Bi3NP8P7tEEMdYuW866,,300030,,0.0,300030
8375,rfbRVSuDFhXNoeJWxhqniv9WAUd5u61es5,,300028,,0.0,300028
8376,rD3eFfAwnYJo4hLYQGoZBu1s9ZTrbeuJ5N,,300027,,0.0,300027
8377,rBqszPWxusdjfPzWgCuFyb3CuFYZJejpTu,~bitcoinseller2030,300026,,0.0,300026
8378,rE5iJSE5a4SPXLYNd7Kq1kze9mpzvK2pEv,,300025,,0.0,300025
8379,rs2AWD79DhR4G5KgUaHz95cpv8NMya2BBq,,300025,,0.0,300025
8380,rBu68YYs4kPZF5SCy9cRruubVJg2w4uJJ2,,300025,,0.0,300025
8381,rGwAPWgHGNPLGUyKKJ8XcWTQQR5xPrrif2,,300025,,0.0,300025
8382,raKNfGM75B38twdVgDdyUMeF5CkJ5CUExx,,300023,,0.0,300023
8383,rPUNFq9w2eGR9aaXHwDEpxqwZPzfWhjNvU,,300023,,0.0,300023
8384,rnLgUGBiCsRfAET3W29DfPvhvCh6DCKTRb,,300023,,0.0,300023
8385,rDzJ4HGmn9LLApQqM1wycNy2tz5RqGfkHf,,300022,,0.0,300022
8386,rHefonSwwf2wduRuaMu9GNkVGAVM4fsKqs,,300022,,0.0,300022
8387,rPsdQkMgSxnWwBHyYFmVzQmQGyy8GoV4E,,300022,,0.0,300022
8388,rnRAiRVtEXnMusk5yq8knTMRW7icsPUx1K,,300022,,0.0,300022
8389,rDY5qRZ5kwp9AGCsBbkCeJ4WsJ7eAssef1,,300021,,0.0,300021
8390,ranTXRVGEjnUiZsKQyhGgfJCXbkCbH7S25,,300021,,0.0,300021
8391,r9FCLd2s184Xo9KEFTmXtN4Werm9VhNNfu,,300021,,0.0,300021
8392,rHk6LsgKaQSquP5gWLupFgDoiKoiaSFdxX,,300020,,0.0,300020
8393,rsvJxT1dxHtgpdi7FaNHLjRJ2Wy8Y23pB9,,300020,,0.0,300020
8394,rEZ6c5vJ8tXMz1JsfnZqEke78RHBBxrJsw,,300020,,0.0,300020
8395,rwwPmGnuT2PpwE82rLHxVgRr3CiTo6k7zz,,300019,,0.0,300019
8396,rEPfwB7DHRoyGHL572U9r4Yn77iqcnP9WG,,300019,,0.0,300019
8397,rPzhAYr1A1XpV33FKfLU32dU85RQDPCSib,,300019,,0.0,300019
8398,rnabebCny2GFzeDCfuzoRLXWMnPGcumrBo,,300019,,0.0,300019
8399,rDX9WuLxEAeHLN2pg5aWCrqoCA1mmg6a81,,300019,,0.0,300019
8400,rDawSRRcj2aFzGSQ2aRgVYcQcKk1akp4h,,300018,,0.0,300018
8401,rECyCB48qPgCKDj49eNGYCM4cwBH6hGnRJ,,300018,,0.0,300018
8402,rHpV5yhuMddmwdu8xUuNcANixuZivv8a84,,300016,,0.0,300016
8403,rUfJqau5EnwHfi38fk5ecGTau5tgrEVFpA,,300015,,0.0,300015
8404,rE2KcU1mvRzowU8W2bfSYHMFMbyKiYYPN5,,300013,,0.0,300013
8405,rpN6r7dAZsWdpprnxauozscUv2RoLt6f1o,,300013,,0.0,300013
8406,rsEzNPUKC3sXSDFPWKfwPGJmfUmJrBTwZg,,300013,,0.0,300013
8407,rH2hxnxupjRTqJW3mdocWiaMHkKU6yaa3x,,300012,,0.0,300012
8408,ra2NUtqGN7K2YBPkt4GfcZirtUziAoezrv,,300012,,0.0,300012
8409,rHmt99Du5AErZRGJW38uT9n8F8iiBA2u8i,,300012,,0.0,300012
8410,r3gFkAWjuCJ8L59nxJ9V3LpRFiZSwZykbf,,300012,,0.0,300012
8411,rMPPATQwJgr1ScciWmaVkLTRau2anDXw4L,,300012,,0.0,300012
8412,r4EBA9qPSZ1AbXPM96t6uk5HB5tqQqpcvx,,300012,,0.0,300012
8413,rfm7SDmJ5cjYpgwc9z6AZL1uguPx6HQkyd,,300012,,0.0,300012
8414,rnLmy4fef1pAEpRnqNEvh8asLb9dDpinPi,,300011,,0.0,300011
8415,rJf7PfEs4jvQnW3rTqXBrmLqjSyvQNPzFM,,300011,,0.0,300011
8416,rw5tXDYJMfZDHmRygTF8XSrM7zGpMZNmk8,,300011,,0.0,300011
8417,rKQfD9meuaPsXoSCsxWui7C8C49xXYjBXj,,300011,,0.0,300011
8418,raqJBgFV4QCa16v7jCp11t6DpuFYHQbeJU,,300011,,0.0,300011
8419,rDZSR5gSkxdCPoZgn2seokBpPXYfUNoVWD,,300011,,0.0,300011
8420,rfUo9m3AUZpCKfAr7vhagbwNonYYVHyw8H,,300011,,0.0,300011
8421,rN3hMT7TtSZR5YvPGHPUqXiMcwtGjm1CQX,,300011,,0.0,300011
8422,rNF3JRF4Bjg11BTrdfVvDcbN5yYtqpFkgr,,300011,,0.0,300011
8423,r9n9KXiZY1McKX1PKSwpGaD7JSN37UgXGW,,300011,,0.0,300011
8424,rDzqjdBjpE9GJwXcw9UwPatb5ZzifydWcG,,300011,,0.0,300011
8425,rHReKe1fKLJXBHNkbZd3ziNZCK4z75Hi6,,300011,,0.0,300011
8426,r4mpfCxtRP3vzbRezn6JhJRVJzi5gfBJ1j,,300010,,0.0,300010
8427,rGkqM6MykV2yzNvmzKq7jv1ktLohn7rLny,,300010,,0.0,300010
8428,rFvKwN2TYG3Pp6o2QrGrRwCC82ycbAEMH,,300010,,0.0,300010
8429,raU5y8wCzM5XdhjxMRAeVk6ZrFEWLzR5tJ,,300010,,0.0,300010
8430,rJnaoFyb1zEZ5NZ8Vy61tQpGxMhfS8JdNV,,300010,,0.0,300010
8431,rWAh5NFBifm6SXnjrhbmrE8o8HoYGNPUn,,300010,,0.0,300010
8432,rKLKpxCDPnuvG8j2xR83ux5jBHa1KUdNrF,,300010,,0.0,300010
8433,rs5DmqxEGEvUSKyRa9iwutNYTt9f5JmAqM,,300010,,0.0,300010
8434,rKD52Xsyr4gDy6ZAnBjM3AZppSccDCVbSY,,300010,,0.0,300010
8435,rpJrH26KTWxfTruepbknjFCeNF65SAw1gr,,300010,,0.0,300010
8436,rsWnA1diagd9sNMboYxxxu8Dw55g5WYwKT,,300010,,0.0,300010
8437,rJAbZaRc8eGmj2q14ZF4kpALCMpU8QLFEy,,300010,,0.0,300010
8438,rHbfNgLXUgcYKCPi6BgrYQPM5TVvb26GnX,,300010,,0.0,300010
8439,rELSrymcPj3ZVGyTopVB1zGfP64z8o6hUx,,300010,,0.0,300010
8440,rhPd7vxbHcUE1sUnR1w8eMLWbFthasppJi,,300010,,0.0,300010
8441,ranbPuo4zWHCZkZNXGbPVYQHzmzWBFjHS7,,300009,,0.0,300009
8442,ra12jsFqxqszfsmMAmLE97zUdZbygSR8pZ,,300009,,0.0,300009
8443,rEEHLXKqPcDwcWXKQekKP3ke6NnAwLgT8E,,300008,,0.0,300008
8444,rwa5Ke7SLjYfqwGbaPa6J1UmAdKnEWiPLR,,300008,,0.0,300008
8445,rDKfgsMUaLvonpsacwFzLETQ6X1YCVcamc,,300006,,0.0,300006
8446,rhvFUBGHjSmrUQmUL4LaSvXwX42WJLhkAa,,300006,,0.0,300006
8447,r4BZVSYTocgcmLZAxDS2Fg1StFBVsEbR29,,300004,,0.0,300004
8448,rPvQit3sATFtLRWUJMEzVReJAvRfyWNjZw,,300004,,0.0,300004
8449,rpouQqTnUXXmEj2m5kFV42ZPnSC4opZUWz,,300004,,0.0,300004
8450,rEJJjj9RnEhhgD2Fku7Aw8SVWy9SSxme7Z,,300003,,0.0,300003
8451,rLF7TBNZkWLg9nu78jKLWmHE3npXeMcubM,,300003,,0.0,300003
8452,raBVEsJVLKCFFBhQNRZuLiCRPJonXPUjh7,,300003,,0.0,300003
8453,rfyqzS5WFBqstVGZsdS3cV69AGqbkMWHyB,,300003,,0.0,300003
8454,rGnfvh1sXEFGNMpAkxNRu2L3HQufLQb8de,,300003,,0.0,300003
8455,rLWYUDfRUhwxrVo7mNdwkkyrqy582XhVEV,,300003,,0.0,300003
8456,rwgj8TbfSWCubQ6HguDKgSsWzzv5Fs8Vcp,,300002,,0.0,300002
8457,rfg5Vr5QQhcvghiGM9PYPGznzGF8SAKkof,,300002,,0.0,300002
8458,rLBCSsVFcjRyB8B42PyjUGTdEUx6krUViE,,300002,,0.0,300002
8459,rUeLPyQiST3Qt9TvG1TNWGAw1HCxxk6SUL,,300002,,0.0,300002
8460,rLwzVGsbQAUjvRJfDYGUcjWP1UxS8FVrgA,,300002,,0.0,300002
8461,rEEEthhWGMfPkSjwkY6rhFAaCHQb6tesJq,,300002,,0.0,300002
8462,rUTbUPaWexrBEWEUFkhCUTP4vnzmZXqCS7,,300002,,0.0,300002
8463,rL28EXd6XF5YKtMnRbPERjX2zxEKiGJ8MW,,300002,,0.0,300002
8464,rKqy4LDEHDLoeSHvnsQhUXiYFmMggfXsX,,300002,,0.0,300002
8465,rUzyGjB2qAHcXzZAC8bN7VWsCVJkYAa2VD,,300001,,0.0,300001
8466,rKWHZ48DamQqSQfbjBMz6BK8n5p2jGJpyi,,300001,,0.0,300001
8467,rDEHaRfU2BFQhDRJ62uNQ6zNAB7bBf13vC,,300001,,0.0,300001
8468,rLXSJhVgwNh2mdEQbdmJb97AXQuU1FrVJs,,300001,,0.0,300001
8469,rE2iPsKS7J9beFarRCkdbT323juRaErbkB,,300001,,0.0,300001
8470,rMbrnd3zh9rSsLiUNQtcYEgy4byanqEF8D,,300001,,0.0,300001
8471,rwgFREeeCd3vregtVtMtDyR3sRf6P2b1Qi,,300001,,0.0,300001
8472,rNemWF13W4usD6HmJDqH8hYKuEpXLxzg8W,,300001,,0.0,300001
8473,rDTPfRM8Ea7LUgFFpGx9HXWPvfhJwcvgdk,,300001,,0.0,300001
8474,r3Fm1er12EViJsJWc4mE4m8e8efiP5z874,,300001,,0.0,300001
8475,r8SB8N4Fo45oKW6d8W1n3xZpZGBEheLzd,,300001,,0.0,300001
8476,rDSYrbXcfBtPwmBQZ2v7zM2sD6dnBjWSW6,,300001,,0.0,300001
8477,rNd8zhSx5iJo2KDDspeYaRSPi9PUwZ39dt,~1192SAKAERU,300001,,0.0,300001
8478,r9xFsqzeDGdPovfzQjdcqRVJWu434XNtgE,,300001,,0.0,300001
8479,rNrPKhSj3meiade6tJhccjAiKXhv4ivBPV,,300001,,0.0,300001
8480,rMwRD7Q1zPr4Xg8rSDr3dFd12frV9GsWk6,,300001,,0.0,300001
8481,r9qfor4wgkxXzuJDQCV2ygkCf4Lurq8LiJ,,300001,,0.0,300001
8482,rn5VMD4B6MJiAzf917AHCEuFB2paQzKst9,,300001,,0.0,300001
8483,rBkNx2JdfgsVM6MG9KTVaCWycz5hc5rM6b,,300001,,0.0,300001
8484,rJENLFyFE6ypScuwCP291AXRBE1wtDKiRs,,300000,,0.0,300000
8485,rLiMNSJPsUPGVfwg8Dq638C6NdyGSzjH8h,,300000,,0.0,300000
8486,rMBiKYLAoqCDpiDHDuT4Ty6ABpRNuJMMK,,300000,,0.0,300000
8487,rn8ukSkrJgN9mMkizFs4UaamjcbEdWkgBH,,300000,,0.0,300000
8488,rpVEHTgPfzwR7npwbvFJ6mvDbfCigzfJSX,,300000,,0.0,300000
8489,rMzHByFyjUKyGavfhG4rDXr4eTbP1F739g,,300000,,0.0,300000
8490,rKJSm1mJTTckVA3Eg1ttG9RSg9JsuwyoyT,,300000,,0.0,300000
8491,rNe9zJ6QPHUCcAVWVZVnojGWRt4rfFXqdX,,300000,,0.0,300000
8492,rPuwfRZxfJiBeKZu3FzsB2YbWcxp2CRsXZ,,300000,,0.0,300000
8493,rBAD5GH67YdPDuh1FQwxGrMRRY55ZEaobd,,300000,,0.0,300000
8494,rfhfLDLWT38jqdyhQPHT2Zw3R6HtXTgAPV,,300000,,0.0,300000
8495,rak6tPCKyZAZyjCEL8yM74oYfb2vRFVLwM,,300000,,0.0,300000
8496,rnUaRKCbx3WmuvTNUWS4pYBXkPfAGAhwct,,300000,,0.0,300000
8497,rKbCEwb6Lys9csdRz7q1TS9zzD3ycjRV35,,300000,,0.0,300000
8498,rExf9CVu1Eze3tVczjnNQBwuijGuzDmpYk,,300000,,0.0,300000
8499,rsjPpXBWK7omJVuToXN6jobCbDZZeUs7Zy,,300000,,0.0,300000
8500,rHt9mpmuUEVBipjLsd9RDWY22ZKThnFrkx,~kannryuu,300000,,0.0,300000
8501,rKT9FPGiQbhrzuMEjozxXDGTra1hi7tWCa,,300000,,0.0,300000
8502,rPb7fZdPk82rcpAvC92Pj27FCUMDKhBwLP,,300000,,0.0,300000
8503,rhrAdicmPdMhr9oTGfKgTCPHNCnm3dhQXF,,300000,,0.0,300000
8504,rfLSbzXfa6wxG93DACD3R1KHgHZ7ZTiSP1,,300000,,0.0,300000
8505,rwekkBGzoeCRQVyMBPGPdbYkSViGNJwZny,,300000,,0.0,300000
8506,rw3f5TkLRuWa2nCuNGpZauYLYBwe8Nyf2,,300000,,0.0,300000
8507,rsQFNHH6Uh6fUvVV9tL6NTFTJfdKsnwnKu,,300000,,0.0,300000
8508,rJCYLZ5GKd7u3bQ2NuGBhA8A9WLoSUacMi,,300000,,0.0,300000
8509,rfw5oYmio4fJHWE8mB2L7kCWEg4F1D7aUG,,300000,,0.0,300000
8510,rhbgU7gqyXhUpRSxxr5UznRjYhyRaJ1K2W,,300000,,0.0,300000
8511,rNxSuM9wLNa9R9if7WhPVMMT8Zb1oyvBzy,,300000,,0.0,300000
8512,raWYSE49bJf1fkAV5HYF5G8iBUb2GCM4jo,,300000,,0.0,300000
8513,rN8SqeHsANSLR9hbJybASD2cR2NBFiRTak,,300000,,0.0,300000
8514,rpVn6D5vQju4DcVdqovzgYb7nvenJ88soy,,300000,,0.0,300000
8515,rhmeBA16AKvkhyAjzDXHkyyuFuZT9A8VjY,,300000,,0.0,300000
8516,rL5bNi7SdCN5VJ3QQEcahgmG2iThhQs8HM,,300000,,0.0,300000
8517,rsGD7hxvyrKv1UTbCiYACMg6nDgA7NBLKc,,300000,,0.0,300000
8518,rp7woAKzuMb3BPEgPsKa7ifhvsanu9Xdvu,,300000,,0.0,300000
8519,rNizY3pwLY1xJZWZk5pykVxXh1v1iRYy8c,,300000,,0.0,300000
8520,r3nnpdKn9t4WKG5pHjeKsAsmWB8C2urJXZ,,300000,,0.0,300000
8521,rUSaKkzH59zgDXEKEtExrxSgk2Q9bV1dFd,,300000,,0.0,300000
8522,rhfTHfFMtzQCr7ntgwn2YZxxQNsqaGBB9v,,300000,,0.0,300000
8523,rwqoW3vkWoUCD14HaQ34j3ZQdLGAFiNpvg,,300000,,0.0,300000
8524,rGSqD4m5y2y9mFPiEGBkzVKGaCa4b3fNod,,300000,,0.0,300000
8525,rE5dLRiDjY5E6tF4VDuC3FzKq9qqYjVTB1,,300000,,0.0,300000
8526,rhPvrqsGduk6nA93MihA4LCGJaxzG7MZZu,,300000,,0.0,300000
8527,rEfC1zAkV6UbBiVDeW2S7QXozxVL2WYnFS,,300000,,0.0,300000
8528,rnnSfgHf74XusNoTWqcAcknLYBLsPAJkPa,,300000,,0.0,300000
8529,rp6wDCLB4Yekqn5VMAk17zndCDy787akps,,300000,,0.0,300000
8530,rE2ERSTZ19jBY3mY3XjQLt5TaW1G9Rdaoj,,299999,,0.0,299999
8531,rfb5WszUr7XCEJr8wLrqmFNBxJ6hTtL8wC,,299999,,0.0,299999
8532,rNWFWdt71e2y4bQxpQrcFTdXBSD2K7dbWz,,299998,,0.0,299998
8533,rEgTv48fpkSXo4kAgV1Pvy7tksWypu3f4K,,299998,,0.0,299998
8534,r6kHdSmBHLaw5XmRD3LYpzgFjBngLLaRp,,299990,,0.0,299990
8535,r3ZMNbVh8uWb7tHomNdoaS8byTx3a4fJeh,,299987,,0.0,299987
8536,ra2RmpoLiHh2WRq7uQUA7Mb2hwm32NRCBj,,299983,,0.0,299983
8537,rUfnnzCJ364G8QijvJocGdSDwG6MzyYbf7,,299971,,0.0,299971
8538,rHpN12z49m5LNtrtyyMxxYf52GFxsQfxJ4,,299957,,0.0,299957
8539,r3piZpADcSm6X2c6n2MKy9iMKTk6JQXMh1,,299949,,0.0,299949
8540,rJ7XE8EiVgyV7wXuung1543VhvJd1VyHkJ,,299948,,0.0,299948
8541,rfyAinEekzxFHFCA86y1yqKZVhwvRiNWu9,,299941,,0.0,299941
8542,rKc4aCzvPxwnPof9J3sJ44AACNnkEHaMh7,,299934,,0.0,299934
8543,rsZZdVjFDRaxvfSoAZYqFTEaBkH5mWGiX7,,299901,,0.0,299901
8544,rBZLgECQHsDVb222AXD5bx8s2V6SD9yf9f,,299897,,0.0,299897
8545,rUeVF5L38U7Ke6iMHKy7UtxRuCqXog8Fk1,,299860,,0.0,299860
8546,rNMvub3gEBgrTsTqGYurqZPkwDgqkrgZv,,299812,,0.0,299812
8547,rnCMWHRx1tkvT8gkXpG2oweGGXMJeJmnf6,,299809,,0.0,299809
8548,rEMD7Hrw6tfzFtDZQjznax1LL23UyXREqr,,299806,,0.0,299806
8549,rppyLyVesF483NJnCHjBbDXhkAbpcMGUW5,,299805,,0.0,299805
8550,rn29tm5nURe7Q1oLazrX9mofLs2kS5F3tW,,299789,,0.0,299789
8551,r3Ks9c3beapoPcEvrdrmEBxSX9GJBBa3xd,,299777,,0.0,299777
8552,rPxXiBnGBe4rFhiQuvxg9grTKNxmew56V4,,299641,,0.0,299641
8553,rLMFQFhHdaw43ywrTSDEREQmxKbBTft5HQ,,299551,,0.0,299551
8554,rPkj1cdmH6CMSpece59CBs1cPxLBG5w9mg,,299294,,0.0,299294
